Time;Leakrate;PS-He2;PS-V1;PS-V2;PS-V3;EV-He1;EV-He2;
[s];[1.0E-09];[Bar];[mBar];[mBar];[mBar];-;-;
35.0;0.8222235;15.339;0.012;0.001;0.001;0;0;
35.2;0.8280156;15.334;0.012;0.001;0.001;0;0;
35.4;0.8322767;15.330;0.012;0.001;0.001;0;0;
35.6;0.8345419;15.334;0.012;0.001;0.001;0;0;
35.8;0.8360543;15.332;0.012;0.001;0.001;0;0;
36.0;0.837534;15.334;0.011;0.001;0.001;0;0;
36.2;0.8394091;15.332;0.011;0.001;0.001;0;0;
36.4;0.8433844;15.323;0.011;0.001;0.001;0;0;
36.6;0.8488728;15.330;0.011;0.001;0.001;0;0;
36.8;0.8524777;15.334;0.011;0.001;0.001;0;0;
37.0;0.8543365;15.332;0.011;0.001;0.001;0;0;
37.2;0.8555553;15.326;0.011;0.001;0.001;0;0;
37.4;0.8565987;15.330;0.011;0.001;0.001;0;0;
37.6;0.8577006;15.330;0.011;0.001;0.001;0;0;
37.8;0.860105;15.332;0.011;0.001;0.001;0;0;
38.0;0.8648617;15.330;0.011;0.001;0.001;0;0;
38.2;0.8687765;15.334;0.011;0.001;0.001;0;0;
38.4;0.8703133;15.330;0.011;0.001;0.001;0;0;
38.6;0.8712836;15.336;0.011;0.001;0.001;0;0;
38.8;0.8714117;15.334;0.011;0.001;0.001;0;0;
39.0;0.8714489;15.323;0.011;0.001;0.001;0;0;
39.2;0.8720989;15.334;0.011;0.001;0.001;0;0;
39.4;0.8759199;15.334;0.011;0.001;0.001;0;0;
39.6;0.8818307;15.328;0.011;0.001;0.001;0;0;
39.8;0.8847866;15.334;0.011;0.001;0.001;0;0;
40.0;0.886314;15.334;0.011;0.001;0.001;0;0;
40.2;0.8871225;15.330;0.011;0.001;0.001;0;0;
40.4;0.8876941;15.330;0.011;0.001;0.001;0;0;
40.6;0.8887073;15.328;0.011;0.001;0.001;0;0;
40.8;0.8921704;15.326;0.011;0.001;0.001;0;0;
41.0;0.8958025;15.330;0.011;0.001;0.001;0;0;
41.2;0.897264;15.328;0.011;0.001;0.001;0;0;
41.4;0.8975772;15.330;0.011;0.001;0.001;0;0;
41.6;0.8975011;15.334;0.011;0.001;0.001;0;0;
41.8;0.8979093;15.330;0.011;0.001;0.001;0;0;
42.0;0.9002632;15.334;0.011;0.001;0.001;0;0;
42.2;0.9032275;15.332;0.011;0.001;0.001;0;0;
