Time;Leakrate;PS-He2;PS-V1;PS-V2;PS-V3;EV-He1;EV-He2;
[s];[1.0E-09];[Bar];[mBar];[mBar];[mBar];-;-;
78.2;1.204167;15.321;0.008;0.001;0.000;0;0;
78.4;1.206966;15.323;0.008;0.001;0.000;0;0;
78.6;1.207526;15.321;0.008;0.001;0.000;0;0;
78.8;1.20749;15.326;0.008;0.001;0.000;0;1;
79.0;1.207494;1.039;0.009;0.001;0.000;0;1;
79.2;1.207926;0.998;0.009;0.001;0.000;0;1;
79.4;1.208962;0.987;0.009;0.001;0.000;0;1;
79.6;1.210614;0.983;0.009;0.001;0.001;0;1;
79.8;1.21347;0.981;0.009;0.001;0.000;0;1;
80.0;1.214737;0.981;0.009;0.001;0.000;0;1;
80.2;1.215075;0.981;0.009;0.001;0.000;0;1;
80.4;1.214983;0.981;0.009;0.001;0.000;0;1;
80.6;1.214455;0.979;0.009;0.001;0.000;0;1;
80.8;1.214629;0.981;0.009;0.001;0.000;0;1;
81.0;1.216887;0.979;0.009;0.001;0.001;0;1;
81.2;1.220148;0.974;0.009;0.001;0.000;0;1;
81.4;1.221262;0.977;0.009;0.001;0.001;0;1;
81.6;1.221755;0.981;0.009;0.001;0.000;0;1;
81.8;1.221935;0.979;0.009;0.001;0.000;0;1;
82.0;1.221981;0.974;0.009;0.001;0.000;0;1;
82.2;1.222013;0.977;0.009;0.001;0.000;0;1;
82.4;1.223082;0.974;0.009;0.001;0.000;0;1;
82.6;1.224952;0.974;0.009;0.001;0.000;0;1;
82.8;1.226297;0.974;0.009;0.001;0.000;0;1;
83.0;1.226684;0.977;0.009;0.001;0.000;0;1;
83.2;1.226179;0.974;0.009;0.001;0.000;0;1;
83.4;1.226209;0.974;0.009;0.001;0.000;0;1;
83.6;1.226261;0.977;0.009;0.001;0.000;0;1;
83.8;1.22736;0.977;0.009;0.001;0.000;0;1;
84.0;1.22943;0.981;0.009;0.001;0.000;0;1;
84.2;1.230598;0.972;0.009;0.001;0.000;0;1;
84.4;1.231075;0.979;0.009;0.001;0.000;0;1;
84.6;1.231154;0.974;0.009;0.001;0.000;0;1;
84.8;1.231242;0.977;0.009;0.001;0.000;0;1;
