Time;Leakrate;PS-He2;PS-V1;PS-V2;PS-V3;EV-He1;EV-He2;
[s];[1.0E-09];[Bar];[mBar];[mBar];[mBar];-;-;
77.8;1.261896;15.323;0.008;0.001;0.000;0;0;
78.0;1.262264;15.326;0.008;0.001;0.000;0;0;
78.2;1.263968;15.326;0.008;0.001;0.000;0;0;
78.4;1.266809;15.321;0.008;0.001;0.000;0;0;
78.6;1.269207;15.321;0.008;0.001;0.000;0;0;
78.8;1.270188;15.326;0.008;0.001;0.000;0;1;
79.0;1.27072;1.111;0.008;0.001;0.000;0;1;
79.2;1.271142;1.011;0.008;0.001;0.000;0;1;
79.4;1.271363;0.987;0.008;0.001;0.000;0;1;
79.6;1.271569;0.983;0.009;0.001;0.000;0;1;
79.8;1.27402;0.987;0.009;0.001;0.000;0;1;
80.0;1.277813;0.979;0.009;0.001;0.000;0;1;
80.2;1.279074;0.977;0.009;0.001;0.000;0;1;
80.4;1.279372;0.979;0.009;0.001;0.000;0;1;
80.6;1.27962;0.974;0.009;0.001;0.000;0;1;
80.8;1.280257;0.977;0.009;0.001;0.000;0;1;
81.0;1.282148;0.977;0.009;0.001;0.000;0;1;
81.2;1.285036;0.977;0.009;0.001;0.000;0;1;
81.4;1.289167;0.974;0.009;0.001;0.000;0;1;
81.6;1.291424;0.981;0.008;0.001;0.000;0;1;
81.8;1.291916;0.977;0.008;0.001;0.000;0;1;
82.0;1.292115;0.974;0.008;0.001;0.000;0;1;
82.2;1.292265;0.974;0.008;0.001;0.000;0;1;
82.4;1.293035;0.974;0.008;0.001;0.000;0;1;
82.6;1.296828;0.977;0.008;0.001;0.000;0;1;
82.8;1.302114;0.977;0.008;0.001;0.000;0;1;
83.0;1.304484;0.977;0.008;0.001;0.000;0;1;
83.2;1.30537;0.977;0.008;0.001;0.000;0;1;
83.4;1.305816;0.974;0.008;0.001;0.000;0;1;
83.6;1.306708;0.979;0.008;0.001;0.000;0;1;
83.8;1.308924;0.974;0.008;0.001;0.000;0;1;
84.0;1.312424;0.979;0.008;0.001;0.000;0;1;
84.2;1.317147;0.979;0.008;0.001;0.000;0;1;
84.4;1.321033;0.972;0.008;0.001;0.000;0;1;
84.6;1.322705;0.977;0.008;0.001;0.000;0;1;
84.8;1.323848;0.979;0.008;0.001;0.000;0;1;
