Part protocol
File name;Part_Press_station_MP-000_2026-03-24_13-10-32_S000955_NOK.csv
Protocol version;6.02.00

Index;Result information;Process values - curve related;Process values - EO related;Process values - EO related curve 2;Evaluation objects settings;Switch signal settings;Device information;Servo;Channel-X settings;Channel-Y settings;Cycle control settings;Evaluation settings;Trigger Y settings;Block settings;Measuring curve;Measuring points;Sequence;
Line;10;30;40;55;70;100;120;140;150;190;220;240;250;260;270;280;420;



Result information
Date;2026/03/24
Time;13:10:32;UTC+01:00
Cycle number;649
Total result;NOK
Triggered switch signals;
Part serial number;S000955
Measuring program name;GVC10 Solenoid group
Measuring program number;0
Zero X offset;0.00;mm
Tara Y offset;0.26;kN









Process values - curve related;;;;;;Process values - curve 2 related
Block X;74.08;mm;XMIN-X;68.98;mm;Block X;0.00;mm;XMIN-X;0.00;mm
Block Y;6.31;kN;XMIN-Y;-0.01;kN;Block Y;0.00;mm;XMIN-Y;0.00;mm
Ref X;68.98;mm;XMAX-X;74.08;mm;Ref X;68.98;mm;XMAX-X;0.00;mm
Peak-peak X;5.10;mm;XMAX-Y;6.31;kN;Peak-peak X;0.00;mm;XMAX-Y;0.00;mm
Peak-peak Y;6.33;kN;YMIN-X;69.00;mm;Peak-peak Y;0.00;mm;YMIN-X;0.00;mm
;;;YMIN-Y;-0.02;kN;;;;YMIN-Y;0.00;mm
;;;YMAX-X;74.08;mm;;;;YMAX-X;0.00;mm
;;;YMAX-Y;6.32;kN;;;;YMAX-Y;0.00;mm

Process values - EO related;Result;Entry;Exit;XMIN-X;XMIN-Y;XMAX-X;XMAX-Y;YMIN-Y;YMIN-X;YMAX-Y;YMAX-X;Calculated result;NOK cause;Violation X;Violation Y;Ref X;Ref Y;X at Delta-Y;Entry-X;Entry-Y;Exit-X;Exit-Y
;;;;mm;kN;mm;kN;kN;mm;kN;mm;-;-;mm;kN;mm;kN;mm;mm;kN;mm;kN
EO-01;NOK;5.94;;;;74.08;6.31;5.94;73.50;6.32;74.08;;;;;;;;;;;;
EO-02;None;
EO-03;None;
EO-04;None;
EO-05;None;
EO-06;None;
EO-07;None;
EO-08;None;
EO-09;None;
EO-10;None;



Process values - EO related curve 2;Result;Entry;Exit;XMIN-X;XMIN-Y;XMAX-X;XMAX-Y;YMIN-Y;YMIN-X;YMAX-Y;YMAX-X;Calculated result;NOK cause;Violation X;Violation Y;Ref X;Ref Y;X at Delta-Y;Entry-X;Entry-Y;Exit-X;Exit-Y
;;;;mm;mm;mm;mm;mm;mm;mm;mm;-;-;mm;mm;mm;mm;mm;mm;mm;mm;mm
EO-01;None
EO-02;None
EO-03;None
EO-04;None
EO-05;None
EO-06;None
EO-07;None
EO-08;None
EO-09;None
EO-10;None



Evaluation objects settings;Reaction;X reference;Y-Reference;XMin;XMax;YMin;YMax;Entry;Exit;Curve part;Catch zone X;Catch zone Y;EO Name;Description;Re-entry ignored;Generate statistics;X-Hysteresis;Y-Hysteresis;Down sampling rate;Calc limit min;Calc limit max;Grad limit min;Grad limit max;Hyst limit min;Hyst limit max;Speed limit min;Speed limit max;Time limit min;Time limit max;Is curve inside box;GetRef type;CalcInput1 | dx;CalcInput2 | dx;Calc operation;Work limit min;Work limit max;Average limit min;Average limit max;Max bending;Detection dX;Signal;Operation;State;Visualization offset X;Visualization offset Y;Delta-Y Max;X1Min;X1Max;X2Min;X2Max;Y1Min;Y1Max;Y2Min;Y2Max;Min bending;Ripple height min;Ripple height max;X reference Index;Y-Reference Index;Curve index;NOK entry ignored;-
EO-01;UNI-BOX;ABSOLUTE;ABSOLUTE;73.50;74.10;-0.50;6.00;LEFT;None;ANY;CATCH_ZONE_UNLIMITED;CATCH_ZONE_UNLIMITED;;;FALSE;TRUE;0.00;0.00;1;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.00;;;;;;;;;;;;;;;1;FALSE;
EO-02;OFF
EO-03;OFF
EO-04;OFF
EO-05;OFF
EO-06;OFF
EO-07;OFF
EO-08;OFF
EO-09;OFF
EO-10;OFF



















Switch signal settings;Channel;Threshold at;;Trigger from;Reference;Latch until
Type S1;OFF
Type S2;OFF

















Device information
Device type;maXYmos_NC
Device type number;5847B0
Device serial number;24132NC
Firmware version;1.8.10 (re1c268)
-
-
-
-
-
IP Address;192.168.0.52
Network name;Press station
Profibus address;10
-
-
-
Device name;Press station
Company name;HOERBIGER
Comment;

Servo
Servo version;n/a;Servo max. speed;250.000;mm/s
Type NC Joining Module;n/a;Range min.;0.00;mm
Serial number NC j.mod.;n/a;Range max.;200.00;mm
Brake;Holding Brake 0.94 Nm;Servo reference position;35.00;mm
Operating mode;Manual Work;Max. jog speed;10.000;mm/s
Brake test;Disabled;Jog. range min;0.00;mm
Automatic power;False;Jog. range max;200.00;mm
;;Reference speed;10.000;mm/s

Channel-X settings
Use the settings from global setup;True
Sensor-X type;Servo;;;;Extended Sensor-X type;None
Unit;mm;;;;;-
Used range from;35.00;mm;;;;-;mm
Used range to;200.00;mm;;;;-;mm
Decimal places;2 (iiiii.ff);;;;;-
Scaling by;-;;;;;-
Sensitivity;-;mm;-;mV/V;;-;mm;-;mV/V
Zero point;-;mm;-;mV/V;;-;mm;-;mV/V
Invert signal;-;;;;;-
Filter;500 Hz;;;;;-
Test point;0.00;mm;;;;-;mm
Tolerance;2.00;mm;;;;-;mm
Enable sensor test by dig-input;TRUE;;;;;-
Zoom from;63.50;mm;;;;-;mm
Zoom to;81.50;mm;;;;-;mm
Master Measurement Enable;FALSE;;;;;-
Master Measurement Nominal Position;0.00;mm;;;;-;mm
Encoder interpolation factor;-;;;;;-
Encoder electrical interface;-;;;;;-
Encoder referencing type;-;;;;;-
Encoder referencing edge;-;;;;;-
Encoder pulses per minute;-;;;;;-
Encoder use every nth-mark;-;;;;;-
Reference;-;;;;;-
Encoder reference points;-;;;;;-
Encoder coding;-;;;;;-
Encoder width;-;;;;;-
Encoder optimization;-;;;;;-
Encoder clock frequency;-;;;;;-
Termination resistor;-;;;;;-








Channel-Y settings
Use the settings from global setup;True
Sensor-Y type;Strain Gage;;;;;;;;;;;Extended Sensor-Y type;None
Unit;kN;;;;;;;;;;;Unit;-
Used range from;0.00;kN;;;;;;;;;;Used range from;-;-
Used range to;10.00;kN;;;;;;;;;;Used range to;-;-
Decimal places;2 (iiiii.ff);;;;;;;;;;;Decimal places;-
Scaling by;Calibration Sheet;;;;;;;;;;;Scaling by;-
Sensitivity;10.00;kN;0.51550;mV/V;;;;;;;;Sensitivity;-;-;-;V
Zero point;0.00;kN;-0.00231;mV/V;;;;;;;;;;Zero point;-;-;-;V
Invert signal;FALSE;;;;;;;;;;;Invert signal;-
Filter;OFF;;;;;;;;;;;Filter;-
Piezo reset;-;;;;;;;;;;;Piezo reset;-
Test point;0.00;kN;;;;;;;;;;Test point;-;-
Tolerance;1.00;kN;;;;;;;;;;Tolerance;-;-
