[Header]
Recipe;HDI
Name;HDI
Description;- serial setting for Hyundai
Date Time;26.03.2026 07:10:42
Position - Min [mm]/Max [mm]/Step Back [mm];4.0;8.0;3.0
Stabilization [s];40.0
Pressure - Init [Bar]/Dev [Bar];4.0;0.005
SDM Current - Hold [mA]/Pull [mA];3000;12000
SDM PullIn Time [us];1400
SDM [rpm];900
SDM Opening Time [ms];10
SDM Click Time [ms];6000
Power Supply - Voltage [V]/Current [A];24.0;2.0
Aeff - Target [mm2]/Offset [mm2]/Min [mm2]/Max [mm2]/Offset Max [mm2];11.700;0.000;11.466;11.934;0.800
Aeff from Meas [active];1
Error - Status/Code/Source;0;0;

[Results]
Pressure Atm [bar];1.0109
Temperature [C];24.0171
Temperature Gas [C];23.9650
Aeff Pre-Adj1 [mm2];12.3033
Aeff Pre-Adj2 [mm2];12.0539
Aeff Pre-Adj Diff [mm2];0.2494
Aeff Calc Final [mm2];11.7611
Aeff Meas Final [mm2];11.7263

[Measurement]
Time;Aeff Target;Aeff Calc Actual;Aeff Meas Actual;Aeff Target Step;Force;Position;Pressure S1;Pressure S2;Pressure S3;Pressure S4;Flow Calc;Flow Meas
26.82;11.700;16.124;15.992;13.569;4364.570;5.095;3.164;2.996;1.461;0.388;9.338;9.262
26.84;11.700;16.116;15.985;13.569;4364.570;5.095;3.165;2.996;1.462;0.388;9.338;9.262
26.86;11.700;16.119;15.988;13.569;4364.570;5.095;3.164;2.996;1.462;0.388;9.338;9.262
26.88;11.700;16.098;15.972;13.569;4364.570;5.095;3.164;2.996;1.464;0.388;9.335;9.262
26.90;11.700;16.099;15.973;13.569;4364.570;5.095;3.164;2.996;1.464;0.388;9.335;9.262
26.92;11.700;16.109;15.982;13.569;4364.570;5.095;3.164;2.995;1.463;0.388;9.335;9.262
26.94;11.700;16.101;15.976;13.569;4364.570;5.095;3.164;2.995;1.464;0.388;9.334;9.262
26.96;11.700;16.090;15.968;13.569;4355.943;5.120;3.164;2.995;1.465;0.388;9.333;9.262
26.98;11.700;16.069;15.950;13.569;4355.943;5.120;3.164;2.995;1.467;0.388;9.331;9.262
27.00;11.700;16.057;15.942;13.569;4355.943;5.120;3.164;2.995;1.469;0.388;9.329;9.262
27.02;11.700;16.051;15.937;13.569;4355.943;5.120;3.164;2.995;1.469;0.388;9.328;9.262
27.04;11.700;16.056;15.941;13.569;4355.943;5.120;3.164;2.995;1.469;0.388;9.329;9.262
27.06;11.700;16.042;15.929;13.569;4355.943;5.120;3.164;2.995;1.470;0.388;9.327;9.262
27.08;11.700;16.043;15.929;13.569;4349.941;5.146;3.165;2.995;1.470;0.388;9.328;9.262
27.10;11.700;16.066;15.947;13.569;4349.941;5.146;3.165;2.996;1.468;0.388;9.331;9.262
27.12;11.700;16.062;15.944;13.569;4349.941;5.146;3.165;2.996;1.468;0.388;9.331;9.262
27.14;11.700;16.082;15.958;13.569;4349.941;5.146;3.165;2.996;1.466;0.389;9.334;9.262
27.16;11.700;16.100;15.973;13.569;4349.941;5.146;3.165;2.996;1.464;0.388;9.335;9.262
27.18;11.700;16.092;15.968;13.569;4349.941;5.146;3.165;2.996;1.465;0.388;9.334;9.262
27.20;11.700;16.105;15.979;13.569;4354.546;5.172;3.165;2.995;1.463;0.388;9.335;9.262
27.22;11.700;16.110;15.984;13.569;4354.546;5.172;3.165;2.995;1.463;0.388;9.335;9.262
27.24;11.700;16.105;15.979;13.569;4354.546;5.172;3.165;2.995;1.463;0.388;9.335;9.262
27.26;11.700;16.113;15.986;13.569;4354.546;5.172;3.165;2.995;1.462;0.389;9.336;9.262
27.28;11.700;16.098;15.974;13.569;4354.546;5.172;3.165;2.995;1.464;0.388;9.334;9.262
27.30;11.700;16.083;15.961;13.569;4354.546;5.172;3.165;2.996;1.466;0.388;9.333;9.262
27.32;11.700;16.112;15.984;13.569;4354.546;5.172;3.165;2.996;1.462;0.388;9.336;9.262
27.34;11.700;16.078;15.957;13.569;4354.546;5.172;3.164;2.996;1.466;0.387;9.333;9.262
27.36;11.700;16.084;15.960;13.569;4354.546;5.172;3.164;2.996;1.466;0.388;9.333;9.262
27.38;11.700;16.100;15.974;13.569;4364.886;5.198;3.164;2.996;1.464;0.388;9.335;9.262
27.40;11.700;16.084;15.960;13.569;4364.886;5.198;3.164;2.996;1.466;0.387;9.333;9.262
27.42;11.700;16.086;15.962;13.569;4364.886;5.198;3.165;2.996;1.465;0.387;9.334;9.262
27.44;11.700;16.081;15.959;13.569;4364.886;5.198;3.165;2.996;1.466;0.387;9.333;9.262
27.46;11.700;16.089;15.966;13.569;4364.886;5.198;3.165;2.996;1.465;0.387;9.334;9.262
27.48;11.700;16.083;15.961;13.569;4364.886;5.198;3.165;2.995;1.466;0.387;9.333;9.262
27.50;11.700;16.096;15.972;13.569;4364.886;5.198;3.165;2.995;1.464;0.388;9.334;9.262
27.52;11.700;16.101;15.976;13.569;4364.886;5.198;3.165;2.995;1.464;0.388;9.334;9.262
27.54;11.700;16.116;15.988;13.569;4377.469;5.225;3.165;2.995;1.462;0.388;9.336;9.262
27.56;11.700;16.158;16.023;13.569;4377.469;5.225;3.165;2.995;1.457;0.388;9.340;9.262
27.58;11.700;16.135;16.004;13.569;4377.469;5.225;3.165;2.995;1.460;0.387;9.338;9.262
27.60;11.700;16.099;15.974;13.569;4377.469;5.225;3.165;2.995;1.464;0.388;9.334;9.262
27.62;11.700;16.088;15.965;13.569;4377.469;5.225;3.164;2.996;1.465;0.388;9.333;9.262
27.64;11.700;16.119;15.989;13.569;4391.239;5.252;3.165;2.996;1.462;0.388;9.337;9.262
27.66;11.700;16.112;15.984;13.569;4391.239;5.252;3.165;2.996;1.463;0.388;9.336;9.262
27.68;11.700;16.100;15.974;13.569;4391.239;5.252;3.164;2.996;1.464;0.388;9.335;9.262
27.70;11.700;16.084;15.961;13.569;4391.239;5.252;3.164;2.996;1.466;0.388;9.333;9.262
27.72;11.700;16.086;15.963;13.569;4391.239;5.252;3.165;2.996;1.465;0.388;9.333;9.262
27.74;11.700;16.115;15.987;13.569;4391.239;5.252;3.165;2.996;1.462;0.388;9.336;9.262
27.76;11.700;16.101;15.975;13.569;4391.239;5.252;3.165;2.996;1.464;0.388;9.335;9.262
27.78;11.700;16.130;15.998;13.569;4400.271;5.279;3.165;2.996;1.460;0.388;9.338;9.262
27.80;11.700;16.152;16.017;13.569;4400.271;5.279;3.165;2.995;1.458;0.387;9.340;9.262
27.82;11.700;16.140;16.007;13.569;4400.271;5.279;3.164;2.995;1.459;0.388;9.339;9.262
27.84;11.700;16.124;15.995;13.569;4400.271;5.279;3.164;2.995;1.461;0.387;9.337;9.262
27.86;11.700;16.089;15.967;13.569;4400.271;5.279;3.164;2.995;1.465;0.388;9.333;9.262
27.88;11.700;16.090;15.968;13.569;4400.271;5.279;3.164;2.995;1.465;0.388;9.332;9.262
27.90;11.700;16.097;15.975;13.569;4400.271;5.279;3.165;2.995;1.464;0.388;9.333;9.262
27.92;11.700;16.104;15.981;13.569;4400.271;5.279;3.165;2.995;1.463;0.389;9.333;9.262
27.94;11.700;16.118;15.990;13.569;4406.617;5.306;3.165;2.995;1.461;0.388;9.335;9.262
27.96;11.700;16.108;15.983;13.569;4406.617;5.306;3.165;2.995;1.463;0.388;9.335;9.262
27.98;11.700;16.130;16.000;13.569;4406.617;5.306;3.165;2.995;1.460;0.388;9.337;9.262
28.00;11.700;16.137;16.005;13.569;4406.617;5.306;3.165;2.995;1.459;0.388;9.338;9.262
28.02;11.700;16.141;16.008;13.569;4406.617;5.306;3.165;2.995;1.459;0.389;9.338;9.262
28.04;11.700;16.125;15.996;13.569;4406.617;5.306;3.165;2.995;1.461;0.388;9.337;9.262
28.06;11.700;16.103;15.978;13.569;4406.617;5.306;3.165;2.995;1.463;0.388;9.334;9.262
28.08;11.700;16.092;15.970;13.569;4413.270;5.334;3.165;2.995;1.464;0.388;9.333;9.262
28.10;11.700;16.100;15.976;13.569;4413.270;5.334;3.165;2.995;1.464;0.388;9.334;9.262
28.12;11.700;16.161;16.025;13.569;4413.270;5.334;3.165;2.995;1.457;0.388;9.341;9.262
28.14;11.700;16.206;16.060;13.569;4413.270;5.334;3.165;2.996;1.452;0.388;9.346;9.262
28.16;11.700;16.230;16.079;13.569;4413.270;5.334;3.165;2.996;1.449;0.388;9.349;9.262
28.18;11.700;16.205;16.058;13.569;4413.270;5.334;3.165;2.996;1.452;0.388;9.346;9.262
28.20;11.700;16.161;16.023;13.569;4413.270;5.334;3.165;2.996;1.457;0.388;9.342;9.262
28.22;11.700;16.137;16.004;13.569;4413.270;5.334;3.165;2.996;1.460;0.388;9.339;9.262
28.24;11.700;16.109;15.981;13.569;4413.270;5.334;3.165;2.996;1.463;0.388;9.336;9.262
28.26;11.700;16.114;15.986;13.569;4413.270;5.334;3.165;2.996;1.462;0.388;9.336;9.262
28.28;11.700;16.139;16.006;13.569;4419.955;5.361;3.165;2.996;1.459;0.388;9.339;9.262
28.30;11.700;16.145;16.010;13.569;4419.955;5.361;3.165;2.996;1.459;0.388;9.340;9.262
28.32;11.700;16.142;16.007;13.569;4419.955;5.361;3.165;2.996;1.459;0.388;9.340;9.262
28.34;11.700;16.155;16.017;13.569;4419.955;5.361;3.165;2.996;1.458;0.388;9.341;9.262
28.36;11.700;16.122;15.991;13.569;4419.955;5.361;3.165;2.996;1.462;0.388;9.338;9.262
28.38;11.700;16.096;15.969;13.569;4419.955;5.361;3.165;2.996;1.465;0.388;9.335;9.262
28.40;11.700;16.104;15.976;13.569;4419.955;5.361;3.165;2.996;1.464;0.388;9.336;9.262
28.42;11.700;16.120;15.989;13.569;4430.264;5.388;3.165;2.996;1.462;0.388;9.338;9.262
28.44;11.700;16.137;16.002;13.569;4430.264;5.388;3.165;2.996;1.460;0.388;9.340;9.262
28.46;11.700;16.152;16.015;13.569;4430.264;5.388;3.165;2.996;1.458;0.389;9.341;9.262
28.48;11.700;16.179;16.039;13.569;4430.264;5.388;3.165;2.996;1.455;0.389;9.344;9.263
28.50;11.700;16.160;16.024;13.569;4430.264;5.388;3.165;2.996;1.457;0.388;9.342;9.263
28.52;11.700;16.166;16.029;13.569;4430.264;5.388;3.165;2.996;1.457;0.388;9.342;9.263
28.54;11.700;16.126;15.994;13.569;4430.264;5.388;3.165;2.996;1.461;0.388;9.338;9.262
28.56;11.700;16.116;15.986;13.569;4442.700;5.415;3.165;2.996;1.462;0.388;9.337;9.262
28.58;11.700;16.127;15.995;13.569;4442.700;5.415;3.165;2.996;1.461;0.388;9.339;9.262
28.60;11.700;16.126;15.994;13.569;4442.700;5.415;3.165;2.996;1.461;0.388;9.339;9.262
28.62;11.700;16.135;16.001;13.569;4442.700;5.415;3.165;2.996;1.460;0.388;9.340;9.262
28.64;11.700;16.168;16.028;13.569;4442.700;5.415;3.165;2.996;1.457;0.388;9.344;9.262
28.66;11.700;16.167;16.029;13.569;4442.700;5.415;3.165;2.996;1.457;0.388;9.343;9.263
28.68;11.700;16.197;16.054;13.569;4442.700;5.415;3.165;2.996;1.453;0.389;9.346;9.264
28.70;11.700;16.203;16.061;13.569;4442.700;5.415;3.165;2.996;1.452;0.388;9.347;9.265
28.72;11.700;16.164;16.032;13.569;4457.270;5.440;3.165;2.996;1.457;0.387;9.342;9.266
28.74;11.700;16.142;16.014;13.569;4457.270;5.440;3.165;2.996;1.459;0.388;9.340;9.266
28.76;11.700;16.124;16.000;13.569;4457.270;5.440;3.165;2.996;1.461;0.388;9.338;9.266
28.78;11.700;16.138;16.010;13.569;4457.270;5.440;3.165;2.996;1.460;0.388;9.340;9.266
28.80;11.700;16.183;16.046;13.569;4457.270;5.440;3.165;2.996;1.455;0.389;9.345;9.266
28.82;11.700;16.223;16.077;13.569;4457.270;5.440;3.165;2.996;1.450;0.388;9.350;9.266
28.84;11.700;16.261;16.108;13.569;4457.270;5.440;3.165;2.996;1.446;0.388;9.354;9.266
28.86;11.700;16.244;16.094;13.569;4457.270;5.440;3.165;2.997;1.448;0.387;9.352;9.266
28.88;11.700;16.242;16.092;13.569;4474.177;5.466;3.165;2.997;1.448;0.387;9.352;9.266
28.90;11.700;16.234;16.086;13.569;4474.177;5.466;3.165;2.996;1.449;0.387;9.351;9.266
28.92;11.700;16.221;16.076;13.569;4474.177;5.466;3.165;2.996;1.450;0.388;9.349;9.266
28.94;11.700;16.241;16.093;13.569;4474.177;5.466;3.166;2.996;1.448;0.387;9.351;9.266
28.96;11.700;16.229;16.084;13.569;4474.177;5.466;3.165;2.996;1.450;0.388;9.350;9.266
28.98;11.700;16.233;16.086;13.569;4474.177;5.466;3.165;2.996;1.449;0.388;9.350;9.266
29.00;11.700;16.240;16.092;13.569;4488.355;5.491;3.165;2.996;1.448;0.388;9.351;9.266
29.02;11.700;16.226;16.081;13.569;4488.355;5.491;3.165;2.996;1.450;0.388;9.350;9.266
29.04;11.700;16.227;16.082;13.569;4488.355;5.491;3.165;2.996;1.450;0.388;9.350;9.266
29.06;11.700;16.205;16.064;13.569;4488.355;5.491;3.165;2.996;1.452;0.388;9.347;9.266
29.08;11.700;16.197;16.058;13.569;4488.355;5.491;3.165;2.996;1.453;0.388;9.346;9.266
29.10;11.700;16.214;16.072;13.569;4488.355;5.491;3.165;2.996;1.451;0.388;9.347;9.266
29.12;11.700;16.225;16.081;13.569;4488.355;5.491;3.165;2.996;1.450;0.388;9.349;9.266
29.14;11.700;16.236;16.089;13.569;4488.355;5.491;3.165;2.996;1.449;0.388;9.350;9.266
29.16;11.700;16.219;16.077;13.569;4501.733;5.517;3.165;2.996;1.450;0.388;9.348;9.266
29.18;11.700;16.199;16.060;13.569;4501.733;5.517;3.165;2.996;1.453;0.388;9.346;9.266
29.20;11.700;16.187;16.049;13.569;4501.733;5.517;3.165;2.996;1.454;0.388;9.345;9.266
29.22;11.700;16.185;16.048;13.569;4501.733;5.517;3.166;2.996;1.454;0.387;9.345;9.266
29.24;11.700;16.180;16.042;13.569;4501.733;5.517;3.166;2.996;1.455;0.388;9.345;9.266
29.26;11.700;16.198;16.057;13.569;4501.733;5.517;3.166;2.996;1.453;0.388;9.347;9.266
29.28;11.700;16.186;16.047;13.569;4501.733;5.517;3.166;2.996;1.455;0.389;9.346;9.266
29.30;11.700;16.191;16.051;13.569;4501.733;5.517;3.166;2.997;1.454;0.389;9.347;9.266
29.32;11.700;16.219;16.072;13.569;4501.733;5.517;3.166;2.997;1.451;0.388;9.350;9.266
29.34;11.700;16.212;16.068;13.569;4512.750;5.544;3.165;2.997;1.452;0.388;9.349;9.266
29.36;11.700;16.215;16.069;13.569;4512.750;5.544;3.165;2.997;1.452;0.388;9.350;9.266
29.38;11.700;16.241;16.090;13.569;4512.750;5.544;3.165;2.997;1.449;0.388;9.353;9.266
29.40;11.700;16.231;16.082;13.569;4512.750;5.544;3.166;2.997;1.450;0.387;9.352;9.266
29.42;11.700;16.244;16.093;13.569;4512.750;5.544;3.166;2.997;1.448;0.387;9.353;9.266
29.44;11.700;16.248;16.097;13.569;4512.750;5.544;3.165;2.997;1.448;0.387;9.353;9.266
29.46;11.700;16.250;16.099;13.569;4522.784;5.571;3.165;2.997;1.447;0.388;9.353;9.266
29.48;11.700;16.222;16.076;13.569;4522.784;5.571;3.165;2.996;1.451;0.388;9.350;9.266
29.50;11.700;16.205;16.063;13.569;4522.784;5.571;3.165;2.996;1.452;0.388;9.348;9.266
29.52;11.700;16.185;16.046;13.569;4522.784;5.571;3.165;2.996;1.455;0.388;9.346;9.266
29.54;11.700;16.176;16.039;13.569;4522.784;5.571;3.165;2.996;1.456;0.388;9.345;9.266
29.56;11.700;16.186;16.047;13.569;4522.784;5.571;3.165;2.996;1.455;0.388;9.346;9.266
29.58;11.700;16.202;16.061;13.569;4522.784;5.571;3.165;2.996;1.453;0.387;9.347;9.266
29.60;11.700;16.202;16.061;13.569;4522.784;5.571;3.165;2.996;1.453;0.387;9.347;9.266
29.62;11.700;16.212;16.069;13.569;4535.250;5.599;3.165;2.996;1.451;0.387;9.348;9.266
29.64;11.700;16.213;16.070;13.569;4535.250;5.599;3.165;2.996;1.451;0.388;9.349;9.266
29.66;11.700;16.212;16.068;13.569;4535.250;5.599;3.165;2.996;1.452;0.388;9.348;9.266
29.68;11.700;16.229;16.083;13.569;4535.250;5.599;3.165;2.996;1.450;0.388;9.350;9.266
29.70;11.700;16.227;16.081;13.569;4535.250;5.599;3.165;2.996;1.450;0.388;9.350;9.266
29.72;11.700;16.235;16.088;13.569;4535.250;5.599;3.165;2.996;1.449;0.387;9.350;9.266
29.74;11.700;16.232;16.086;13.569;4535.250;5.599;3.165;2.996;1.449;0.387;9.350;9.266
29.76;11.700;16.211;16.069;13.569;4535.250;5.599;3.165;2.996;1.451;0.387;9.348;9.266
29.78;11.700;16.211;16.069;13.569;4549.897;5.626;3.165;2.996;1.451;0.387;9.347;9.266
29.80;11.700;16.205;16.066;13.569;4549.897;5.626;3.165;2.996;1.452;0.388;9.347;9.266
29.82;11.700;16.218;16.078;13.569;4549.897;5.626;3.165;2.996;1.451;0.388;9.348;9.267
29.84;11.700;16.255;16.108;13.569;4549.897;5.626;3.165;2.996;1.447;0.388;9.353;9.268
29.86;11.700;16.248;16.104;13.569;4549.897;5.626;3.165;2.996;1.448;0.388;9.352;9.269
29.88;11.700;16.257;16.111;13.569;4549.897;5.626;3.165;2.996;1.446;0.387;9.353;9.270
29.90;11.700;16.227;16.088;13.569;4549.897;5.626;3.165;2.996;1.450;0.387;9.350;9.270
29.92;11.700;16.229;16.089;13.569;4563.717;5.652;3.165;2.996;1.449;0.387;9.350;9.269
29.94;11.700;16.201;16.065;13.569;4563.717;5.652;3.165;2.996;1.453;0.387;9.347;9.268
29.96;11.700;16.196;16.060;13.569;4563.717;5.652;3.166;2.996;1.453;0.387;9.346;9.268
29.98;11.700;16.195;16.058;13.569;4563.717;5.652;3.166;2.996;1.453;0.388;9.346;9.267
30.00;11.700;16.211;16.071;13.569;4563.717;5.652;3.165;2.996;1.452;0.388;9.348;9.267
30.02;11.700;16.221;16.081;13.569;4563.717;5.652;3.165;2.996;1.450;0.387;9.349;9.268
30.04;11.700;16.226;16.087;13.569;4563.717;5.652;3.165;2.996;1.450;0.388;9.349;9.269
30.06;11.700;16.239;16.099;13.569;4563.717;5.652;3.166;2.996;1.448;0.388;9.350;9.270
30.08;11.700;16.218;16.081;13.569;4576.932;5.679;3.166;2.996;1.451;0.388;9.349;9.270
30.10;11.700;16.223;16.084;13.569;4576.932;5.679;3.166;2.996;1.450;0.388;9.349;9.270
30.12;11.700;16.229;16.089;13.569;4576.932;5.679;3.165;2.996;1.450;0.388;9.350;9.270
30.14;11.700;16.212;16.075;13.569;4576.932;5.679;3.165;2.996;1.452;0.388;9.349;9.270
30.16;11.700;16.212;16.075;13.569;4576.932;5.679;3.165;2.996;1.452;0.388;9.349;9.270
30.18;11.700;16.203;16.068;13.569;4576.932;5.679;3.165;2.996;1.453;0.388;9.348;9.270
30.20;11.700;16.202;16.067;13.569;4576.932;5.679;3.165;2.997;1.453;0.388;9.348;9.270
30.22;11.700;16.210;16.073;13.569;4585.996;5.706;3.166;2.997;1.452;0.388;9.349;9.270
30.24;11.700;16.220;16.081;13.569;4585.996;5.706;3.166;2.997;1.451;0.388;9.350;9.270
30.26;11.700;16.201;16.065;13.569;4585.996;5.706;3.166;2.997;1.453;0.388;9.348;9.270
30.28;11.700;16.201;16.066;13.569;4585.996;5.706;3.166;2.997;1.453;0.388;9.348;9.270
30.30;11.700;16.210;16.074;13.569;4585.996;5.706;3.166;2.996;1.452;0.388;9.348;9.270
30.32;11.700;16.200;16.065;13.569;4585.996;5.706;3.166;2.996;1.453;0.388;9.347;9.270
30.34;11.700;16.209;16.074;13.569;4585.996;5.706;3.166;2.996;1.452;0.388;9.348;9.270
30.36;11.700;16.209;16.074;13.569;4585.996;5.706;3.166;2.996;1.452;0.388;9.348;9.270
30.38;11.700;16.223;16.086;13.569;4591.361;5.733;3.166;2.996;1.450;0.388;9.349;9.270
30.40;11.700;16.223;16.085;13.569;4591.361;5.733;3.166;2.996;1.450;0.388;9.349;9.270
30.42;11.700;16.222;16.083;13.569;4591.361;5.733;3.166;2.996;1.450;0.387;9.350;9.270
30.44;11.700;16.197;16.062;13.569;4591.361;5.733;3.166;2.997;1.453;0.388;9.348;9.270
30.46;11.700;16.204;16.067;13.569;4591.361;5.733;3.166;2.997;1.453;0.388;9.348;9.270
30.48;11.700;16.209;16.071;13.569;4591.361;5.733;3.166;2.997;1.452;0.388;9.349;9.270
30.50;11.700;16.217;16.078;13.569;4593.846;5.760;3.166;2.997;1.451;0.388;9.350;9.270
30.52;11.700;16.215;16.076;13.569;4593.846;5.760;3.166;2.997;1.451;0.388;9.350;9.270
30.54;11.700;16.204;16.068;13.569;4593.846;5.760;3.166;2.997;1.453;0.387;9.348;9.270
30.56;11.700;16.200;16.065;13.569;4593.846;5.760;3.166;2.997;1.453;0.387;9.348;9.270
30.58;11.700;16.195;16.061;13.569;4593.846;5.760;3.166;2.997;1.453;0.387;9.347;9.270
30.60;11.700;16.197;16.063;13.569;4593.846;5.760;3.166;2.997;1.453;0.388;9.347;9.270
30.62;11.700;16.208;16.071;13.569;4593.846;5.760;3.166;2.997;1.452;0.388;9.348;9.270
30.64;11.700;16.215;16.077;13.569;4593.846;5.760;3.166;2.997;1.451;0.387;9.349;9.270
30.66;11.700;16.212;16.075;13.569;4593.198;5.788;3.166;2.997;1.452;0.387;9.349;9.270
30.68;11.700;16.205;16.068;13.569;4593.198;5.788;3.166;2.997;1.452;0.387;9.348;9.270
30.70;11.700;16.215;16.077;13.569;4593.198;5.788;3.166;2.997;1.451;0.387;9.350;9.270
30.72;11.700;16.208;16.071;13.569;4593.198;5.788;3.166;2.997;1.452;0.387;9.349;9.270
30.74;11.700;16.194;16.060;13.569;4593.198;5.788;3.166;2.997;1.454;0.387;9.347;9.270
30.76;11.700;16.200;16.066;13.569;4593.198;5.788;3.166;2.996;1.453;0.388;9.347;9.270
30.78;11.700;16.194;16.061;13.569;4593.198;5.788;3.166;2.996;1.454;0.388;9.347;9.270
30.80;11.700;16.188;16.056;13.569;4594.502;5.815;3.166;2.996;1.454;0.388;9.346;9.270
30.82;11.700;16.205;16.069;13.569;4594.502;5.815;3.166;2.997;1.453;0.388;9.348;9.270
30.84;11.700;16.204;16.068;13.569;4594.502;5.815;3.166;2.997;1.453;0.388;9.349;9.270
30.86;11.700;16.207;16.070;13.569;4594.502;5.815;3.166;2.997;1.452;0.387;9.349;9.270
30.88;11.700;16.206;16.069;13.569;4594.502;5.815;3.166;2.997;1.452;0.387;9.349;9.270
30.90;11.700;16.213;16.075;13.569;4594.502;5.815;3.166;2.997;1.452;0.387;9.349;9.270
30.92;11.700;16.214;16.076;13.569;4594.502;5.815;3.166;2.997;1.451;0.387;9.349;9.270
30.94;11.700;16.218;16.079;13.569;4597.922;5.841;3.166;2.997;1.451;0.387;9.350;9.270
30.96;11.700;16.202;16.067;13.569;4597.922;5.841;3.166;2.997;1.453;0.387;9.348;9.270
30.98;11.700;16.196;16.061;13.569;4597.922;5.841;3.166;2.997;1.453;0.387;9.348;9.270
31.00;11.700;16.184;16.050;13.569;4597.922;5.841;3.166;2.997;1.455;0.387;9.347;9.270
31.02;11.700;16.174;16.043;13.569;4597.922;5.841;3.166;2.997;1.456;0.388;9.345;9.270
31.04;11.700;16.181;16.049;13.569;4597.922;5.841;3.166;2.997;1.455;0.387;9.346;9.270
31.06;11.700;16.177;16.046;13.569;4597.922;5.841;3.165;2.997;1.456;0.388;9.345;9.270
31.08;11.700;16.171;16.042;13.569;4597.922;5.841;3.165;2.996;1.456;0.387;9.344;9.270
31.10;11.700;16.174;16.044;13.569;4605.666;5.868;3.165;2.997;1.456;0.387;9.345;9.270
31.12;11.700;16.172;16.042;13.569;4605.666;5.868;3.165;2.997;1.456;0.387;9.345;9.270
31.14;11.700;16.191;16.056;13.569;4605.666;5.868;3.165;2.997;1.454;0.387;9.348;9.270
31.16;11.700;16.207;16.068;13.569;4605.666;5.868;3.166;2.997;1.453;0.387;9.350;9.270
31.18;11.700;16.204;16.065;13.569;4605.666;5.868;3.166;2.997;1.453;0.388;9.350;9.270
31.20;11.700;16.183;16.048;13.569;4605.666;5.868;3.166;2.997;1.455;0.388;9.348;9.270
31.22;11.700;16.169;16.037;13.569;4605.666;5.868;3.166;2.997;1.457;0.388;9.346;9.270
31.24;11.700;16.170;16.037;13.569;4618.854;5.895;3.166;2.997;1.457;0.388;9.346;9.270
31.26;11.700;16.169;16.037;13.569;4618.854;5.895;3.166;2.997;1.457;0.388;9.346;9.270
31.28;11.700;16.177;16.043;13.569;4618.854;5.895;3.166;2.997;1.456;0.388;9.347;9.270
31.30;11.700;16.166;16.035;13.569;4618.854;5.895;3.166;2.997;1.457;0.387;9.346;9.270
31.32;11.700;16.174;16.042;13.569;4618.854;5.895;3.166;2.997;1.456;0.387;9.346;9.270
31.34;11.700;16.160;16.032;13.569;4618.854;5.895;3.166;2.997;1.458;0.387;9.344;9.270
31.36;11.700;16.168;16.038;13.569;4618.854;5.895;3.166;2.997;1.457;0.387;9.345;9.270
31.38;11.700;16.157;16.029;13.569;4631.384;5.920;3.166;2.997;1.458;0.387;9.343;9.270
31.40;11.700;16.153;16.027;13.569;4631.384;5.920;3.166;2.997;1.458;0.387;9.343;9.270
31.42;11.700;16.153;16.026;13.569;4631.384;5.920;3.166;2.997;1.458;0.387;9.343;9.270
31.44;11.700;16.153;16.026;13.569;4631.384;5.920;3.166;2.997;1.458;0.387;9.344;9.270
31.46;11.700;16.151;16.022;13.569;4631.384;5.920;3.166;2.997;1.459;0.387;9.344;9.270
31.48;11.700;16.159;16.028;13.569;4631.384;5.920;3.166;2.997;1.458;0.387;9.345;9.270
31.50;11.700;16.167;16.034;13.569;4631.384;5.920;3.166;2.998;1.457;0.387;9.347;9.270
31.52;11.700;16.165;16.032;13.569;4643.879;5.947;3.166;2.998;1.458;0.387;9.346;9.270
31.54;11.700;16.156;16.025;13.569;4643.879;5.947;3.166;2.998;1.458;0.387;9.345;9.270
31.56;11.700;16.149;16.019;13.569;4643.879;5.947;3.166;2.998;1.459;0.387;9.345;9.270
31.58;11.700;16.135;16.007;13.569;4643.879;5.947;3.166;2.998;1.461;0.387;9.343;9.270
31.60;11.700;16.128;16.002;13.569;4643.879;5.947;3.166;2.998;1.462;0.387;9.343;9.270
31.62;11.700;16.128;16.001;13.569;4643.879;5.947;3.166;2.998;1.462;0.388;9.343;9.270
31.64;11.700;16.125;15.999;13.569;4655.677;5.974;3.166;2.998;1.462;0.387;9.343;9.270
31.66;11.700;16.127;16.001;13.569;4655.677;5.974;3.166;2.998;1.462;0.387;9.343;9.270
31.68;11.700;16.126;16.000;13.569;4655.677;5.974;3.166;2.998;1.462;0.387;9.343;9.270
31.70;11.700;16.133;16.005;13.569;4655.677;5.974;3.166;2.998;1.461;0.387;9.344;9.270
31.72;11.700;16.147;16.016;13.569;4655.677;5.974;3.166;2.998;1.460;0.387;9.345;9.270
31.74;11.700;16.145;16.015;13.569;4655.677;5.974;3.166;2.998;1.460;0.387;9.345;9.270
31.76;11.700;16.140;16.010;13.569;4666.692;6.001;3.166;2.998;1.461;0.387;9.345;9.270
31.78;11.700;16.131;16.003;13.569;4666.692;6.001;3.166;2.998;1.462;0.387;9.344;9.270
31.80;11.700;16.115;15.990;13.569;4666.692;6.001;3.166;2.998;1.463;0.388;9.342;9.270
31.82;11.700;16.108;15.985;13.569;4666.692;6.001;3.166;2.998;1.464;0.388;9.341;9.270
31.84;11.700;16.114;15.990;13.569;4666.692;6.001;3.166;2.998;1.464;0.388;9.342;9.270
31.86;11.700;16.111;15.988;13.569;4666.692;6.001;3.166;2.998;1.464;0.387;9.341;9.270
