[Header]
Recipe;HDI
Name;HDI
Description;- serial setting for Hyundai
Date Time;26.03.2026 07:06:31
Position - Min [mm]/Max [mm]/Step Back [mm];4.0;8.0;3.0
Stabilization [s];40.0
Pressure - Init [Bar]/Dev [Bar];4.0;0.005
SDM Current - Hold [mA]/Pull [mA];3000;12000
SDM PullIn Time [us];1400
SDM [rpm];900
SDM Opening Time [ms];10
SDM Click Time [ms];6000
Power Supply - Voltage [V]/Current [A];24.0;2.0
Aeff - Target [mm2]/Offset [mm2]/Min [mm2]/Max [mm2]/Offset Max [mm2];11.700;0.000;11.466;11.934;0.800
Aeff from Meas [active];1
Error - Status/Code/Source;0;0;

[Results]
Pressure Atm [bar];1.0108
Temperature [C];23.9249
Temperature Gas [C];23.9699
Aeff Pre-Adj1 [mm2];12.2489
Aeff Pre-Adj2 [mm2];12.0890
Aeff Pre-Adj Diff [mm2];0.1599
Aeff Calc Final [mm2];11.7833
Aeff Meas Final [mm2];11.7426

[Measurement]
Time;Aeff Target;Aeff Calc Actual;Aeff Meas Actual;Aeff Target Step;Force;Position;Pressure S1;Pressure S2;Pressure S3;Pressure S4;Flow Calc;Flow Meas
[s];[mm2];[mm2];[mm2];[mm2];[N];[mm];[Bar];[Bar];[Bar];[Bar];[g/s];[g/s]
18.70;11.700;16.465;16.241;11.700;100.574;4.005;3.158;2.989;1.420;0.388;9.357;9.230
18.72;11.700;16.466;16.245;11.700;100.574;4.005;3.158;2.990;1.420;0.388;9.357;9.232
18.74;11.700;16.485;16.260;11.700;100.574;4.005;3.158;2.990;1.418;0.388;9.359;9.232
18.76;11.700;16.480;16.258;11.700;100.614;4.005;3.158;2.989;1.418;0.388;9.358;9.232
18.78;11.700;16.472;16.251;11.700;100.614;4.005;3.158;2.989;1.419;0.389;9.358;9.232
18.80;11.700;16.458;16.241;11.700;100.614;4.005;3.158;2.989;1.420;0.388;9.356;9.233
18.82;11.700;16.456;16.241;11.700;100.614;4.005;3.158;2.989;1.421;0.388;9.356;9.234
18.84;11.700;16.462;16.247;11.700;100.614;4.005;3.158;2.989;1.420;0.388;9.356;9.234
18.86;11.700;16.464;16.249;11.700;100.614;4.005;3.158;2.989;1.420;0.388;9.356;9.234
18.88;11.700;16.469;16.252;11.700;100.662;4.006;3.158;2.989;1.419;0.388;9.357;9.234
18.90;11.700;16.473;16.256;11.700;100.662;4.006;3.158;2.989;1.419;0.388;9.357;9.234
18.92;11.700;16.479;16.260;11.700;100.662;4.006;3.158;2.989;1.418;0.387;9.358;9.234
18.94;11.700;16.487;16.266;11.700;100.662;4.006;3.159;2.990;1.417;0.387;9.360;9.234
18.96;11.700;16.492;16.270;11.700;100.662;4.006;3.159;2.990;1.417;0.387;9.360;9.234
18.98;11.700;16.498;16.274;11.700;100.662;4.006;3.159;2.990;1.416;0.388;9.361;9.234
19.00;11.700;16.489;16.267;11.700;100.662;4.006;3.159;2.990;1.417;0.389;9.360;9.234
19.02;11.700;16.481;16.261;11.700;100.846;4.006;3.159;2.990;1.418;0.389;9.359;9.234
19.04;11.700;16.479;16.259;11.700;100.846;4.006;3.159;2.990;1.419;0.389;9.359;9.234
19.06;11.700;16.470;16.252;11.700;100.846;4.006;3.159;2.990;1.419;0.389;9.358;9.234
19.08;11.700;16.482;16.261;11.700;100.846;4.006;3.159;2.990;1.418;0.389;9.359;9.234
19.10;11.700;16.481;16.260;11.700;100.846;4.006;3.159;2.990;1.418;0.389;9.359;9.234
19.12;11.700;16.479;16.258;11.700;100.846;4.006;3.159;2.990;1.418;0.388;9.359;9.234
19.14;11.700;16.482;16.260;11.700;100.846;4.006;3.159;2.990;1.418;0.388;9.360;9.234
19.16;11.700;16.487;16.263;11.700;100.846;4.006;3.159;2.990;1.418;0.388;9.361;9.234
19.18;11.700;16.483;16.260;11.700;100.846;4.006;3.159;2.990;1.418;0.388;9.361;9.234
19.20;11.700;16.488;16.264;11.700;101.130;4.006;3.159;2.990;1.418;0.388;9.361;9.234
19.22;11.700;16.488;16.264;11.700;101.130;4.006;3.159;2.990;1.418;0.388;9.361;9.234
19.24;11.700;16.485;16.262;11.700;101.130;4.006;3.159;2.990;1.418;0.389;9.361;9.234
19.26;11.700;16.493;16.268;11.700;101.130;4.006;3.159;2.990;1.417;0.388;9.361;9.234
19.28;11.700;16.482;16.259;11.700;101.130;4.006;3.159;2.990;1.418;0.388;9.360;9.234
19.30;11.700;16.487;16.262;11.700;101.130;4.006;3.159;2.990;1.418;0.388;9.361;9.234
19.32;11.700;16.485;16.261;11.700;101.130;4.006;3.159;2.990;1.418;0.388;9.361;9.234
19.34;11.700;16.482;16.259;11.700;101.130;4.006;3.159;2.991;1.418;0.388;9.361;9.235
19.36;11.700;16.492;16.270;11.700;101.201;4.006;3.159;2.991;1.417;0.388;9.362;9.236
19.38;11.700;16.493;16.273;11.700;101.201;4.006;3.159;2.990;1.417;0.388;9.362;9.237
19.40;11.700;16.499;16.279;11.700;101.201;4.006;3.159;2.990;1.416;0.388;9.362;9.238
19.42;11.700;16.503;16.284;11.700;101.201;4.006;3.159;2.990;1.416;0.387;9.362;9.238
19.44;11.700;16.493;16.276;11.700;101.201;4.006;3.159;2.990;1.417;0.388;9.361;9.238
19.46;11.700;16.485;16.269;11.700;101.201;4.006;3.159;2.990;1.418;0.388;9.361;9.238
19.48;11.700;16.473;16.259;11.700;101.201;4.006;3.159;2.990;1.419;0.388;9.359;9.238
19.50;11.700;16.457;16.246;11.700;101.201;4.006;3.159;2.990;1.421;0.388;9.358;9.238
19.52;11.700;16.457;16.246;11.700;101.102;4.005;3.159;2.990;1.421;0.388;9.358;9.238
19.54;11.700;16.465;16.253;11.700;101.102;4.005;3.159;2.990;1.420;0.388;9.358;9.238
19.56;11.700;16.468;16.256;11.700;101.102;4.005;3.159;2.990;1.420;0.389;9.358;9.238
19.58;11.700;16.484;16.269;11.700;101.102;4.005;3.159;2.990;1.418;0.388;9.360;9.238
19.60;11.700;16.479;16.264;11.700;101.102;4.005;3.159;2.990;1.419;0.388;9.360;9.238
19.62;11.700;16.477;16.262;11.700;101.102;4.005;3.159;2.990;1.419;0.388;9.360;9.238
19.64;11.700;16.481;16.264;11.700;101.102;4.005;3.159;2.990;1.418;0.387;9.361;9.238
19.66;11.700;16.483;16.266;11.700;101.102;4.005;3.159;2.990;1.418;0.387;9.361;9.238
19.68;11.700;16.484;16.267;11.700;100.912;4.005;3.159;2.990;1.418;0.388;9.361;9.238
19.70;11.700;16.477;16.260;11.700;100.912;4.005;3.159;2.991;1.419;0.388;9.361;9.238
19.72;11.700;16.476;16.259;11.700;100.912;4.005;3.159;2.991;1.419;0.388;9.361;9.238
19.74;11.700;16.480;16.263;11.700;100.912;4.005;3.159;2.991;1.419;0.388;9.361;9.238
19.76;11.700;16.481;16.263;11.700;100.912;4.005;3.159;2.991;1.419;0.388;9.361;9.238
19.78;11.700;16.467;16.252;11.700;100.912;4.005;3.159;2.991;1.420;0.388;9.360;9.238
19.80;11.700;16.453;16.240;11.700;100.912;4.005;3.159;2.991;1.422;0.389;9.359;9.238
19.82;11.700;16.458;16.244;11.700;100.657;4.005;3.159;2.991;1.421;0.388;9.360;9.238
19.84;11.700;16.473;16.255;11.700;100.657;4.005;3.159;2.991;1.420;0.388;9.362;9.238
19.86;11.700;16.469;16.251;11.700;100.657;4.005;3.159;2.991;1.420;0.387;9.362;9.238
19.88;11.700;16.466;16.249;11.700;100.657;4.005;3.159;2.991;1.420;0.387;9.361;9.238
19.90;11.700;16.462;16.246;11.700;100.657;4.005;3.159;2.991;1.421;0.387;9.361;9.238
19.92;11.700;16.468;16.251;11.700;100.657;4.005;3.159;2.991;1.420;0.387;9.361;9.238
19.94;11.700;16.474;16.257;11.700;100.657;4.005;3.159;2.991;1.419;0.388;9.361;9.238
19.96;11.700;16.480;16.262;11.700;100.581;4.004;3.159;2.991;1.419;0.388;9.361;9.238
19.98;11.700;16.497;16.276;11.700;100.581;4.004;3.159;2.991;1.417;0.388;9.363;9.238
20.00;11.700;16.487;16.269;11.700;100.581;4.004;3.159;2.990;1.418;0.389;9.362;9.238
20.02;11.700;16.484;16.268;11.700;100.581;4.004;3.159;2.990;1.418;0.389;9.361;9.238
20.04;11.700;16.478;16.263;11.700;100.581;4.004;3.159;2.990;1.419;0.388;9.360;9.238
20.06;11.700;16.456;16.245;11.700;100.581;4.004;3.159;2.990;1.421;0.388;9.358;9.238
20.08;11.700;16.455;16.243;11.700;100.665;4.004;3.159;2.990;1.421;0.389;9.358;9.238
20.10;11.700;16.454;16.241;11.700;100.665;4.004;3.159;2.991;1.422;0.388;9.359;9.238
20.12;11.700;16.461;16.247;11.700;100.665;4.004;3.159;2.991;1.421;0.388;9.360;9.238
20.14;11.700;16.470;16.254;11.700;100.665;4.004;3.160;2.991;1.420;0.389;9.361;9.238
20.16;11.700;16.478;16.261;11.700;100.665;4.004;3.160;2.991;1.419;0.388;9.361;9.238
20.18;11.700;16.494;16.273;11.700;100.665;4.004;3.160;2.991;1.417;0.388;9.363;9.238
20.20;11.700;16.482;16.265;11.700;100.665;4.004;3.159;2.991;1.418;0.388;9.361;9.238
20.22;11.700;16.484;16.267;11.700;100.665;4.004;3.159;2.990;1.418;0.388;9.361;9.238
20.24;11.700;16.474;16.259;11.700;100.787;4.003;3.159;2.990;1.419;0.388;9.360;9.238
20.26;11.700;16.462;16.249;11.700;100.787;4.003;3.159;2.990;1.421;0.388;9.359;9.238
20.28;11.700;16.469;16.256;11.700;100.787;4.003;3.159;2.990;1.420;0.388;9.360;9.238
20.30;11.700;16.470;16.256;11.700;100.787;4.003;3.159;2.990;1.420;0.388;9.360;9.239
20.32;11.700;16.475;16.260;11.700;100.787;4.003;3.160;2.991;1.419;0.388;9.361;9.239
20.34;11.700;16.481;16.264;11.700;100.787;4.003;3.159;2.991;1.419;0.388;9.362;9.239
20.36;11.700;16.476;16.259;11.700;100.787;4.003;3.160;2.991;1.419;0.389;9.362;9.238
20.38;11.700;16.476;16.257;11.700;100.787;4.003;3.160;2.991;1.420;0.389;9.362;9.238
20.40;11.700;16.474;16.255;11.700;100.787;4.003;3.160;2.991;1.420;0.389;9.362;9.238
20.42;11.700;16.470;16.253;11.700;100.956;4.003;3.160;2.991;1.420;0.389;9.362;9.239
20.44;11.700;16.482;16.263;11.700;100.956;4.003;3.160;2.991;1.419;0.388;9.364;9.239
20.46;11.700;16.478;16.261;11.700;100.956;4.003;3.160;2.991;1.419;0.388;9.363;9.240
20.48;11.700;16.484;16.267;11.700;100.956;4.003;3.160;2.991;1.419;0.388;9.364;9.240
20.50;11.700;16.491;16.274;11.700;100.956;4.003;3.160;2.991;1.418;0.388;9.364;9.241
20.52;11.700;16.466;16.255;11.700;100.956;4.003;3.160;2.991;1.421;0.389;9.362;9.242
20.54;11.700;16.475;16.262;11.700;100.956;4.003;3.160;2.991;1.420;0.389;9.363;9.242
20.56;11.700;16.465;16.254;11.700;100.981;4.004;3.160;2.991;1.421;0.389;9.362;9.242
20.58;11.700;16.468;16.257;13.569;100.981;4.004;3.160;2.991;1.421;0.389;9.362;9.242
20.60;11.700;16.476;16.263;13.569;100.981;4.004;3.160;2.992;1.420;0.389;9.363;9.242
20.62;11.700;16.477;16.263;13.569;100.981;4.004;3.160;2.992;1.420;0.389;9.364;9.242
20.64;11.700;16.492;16.274;13.569;100.981;4.004;3.160;2.992;1.418;0.388;9.365;9.242
20.66;11.700;16.486;16.269;13.569;100.981;4.004;3.160;2.992;1.419;0.388;9.365;9.242
20.68;11.700;16.482;16.267;13.569;100.981;4.004;3.160;2.992;1.419;0.388;9.365;9.242
20.70;11.700;16.473;16.260;13.569;100.845;4.005;3.160;2.992;1.420;0.388;9.363;9.242
20.72;11.700;16.462;16.251;13.569;100.845;4.005;3.160;2.992;1.421;0.388;9.362;9.242
20.74;11.700;16.462;16.251;13.569;100.845;4.005;3.160;2.992;1.421;0.389;9.362;9.242
20.76;11.700;16.468;16.256;13.569;100.845;4.005;3.160;2.992;1.421;0.388;9.362;9.242
20.78;11.700;16.480;16.266;13.569;100.845;4.005;3.160;2.992;1.419;0.388;9.364;9.242
20.80;11.700;16.473;16.260;13.569;100.845;4.005;3.160;2.992;1.420;0.388;9.363;9.242
20.82;11.700;16.477;16.263;13.569;100.845;4.005;3.160;2.992;1.420;0.388;9.364;9.242
20.84;11.700;16.477;16.263;13.569;100.845;4.005;3.160;2.992;1.420;0.388;9.364;9.242
20.86;11.700;16.465;16.253;13.569;100.870;4.005;3.160;2.992;1.421;0.388;9.363;9.242
20.88;11.700;16.480;16.265;13.569;100.870;4.005;3.161;2.992;1.419;0.388;9.364;9.242
20.90;11.700;16.485;16.268;13.569;100.870;4.005;3.161;2.992;1.419;0.388;9.365;9.242
20.92;11.700;16.488;16.270;13.569;100.870;4.005;3.161;2.992;1.419;0.389;9.365;9.242
20.94;11.700;16.503;16.282;13.569;100.870;4.005;3.161;2.992;1.417;0.389;9.367;9.242
20.96;11.700;16.485;16.268;13.569;100.870;4.005;3.161;2.992;1.419;0.389;9.365;9.242
20.98;11.700;16.476;16.262;13.569;100.870;4.005;3.161;2.992;1.420;0.389;9.364;9.242
21.00;11.700;16.476;16.262;13.569;101.089;4.005;3.161;2.992;1.420;0.389;9.364;9.242
21.02;11.700;16.465;16.253;13.569;101.089;4.005;3.161;2.992;1.421;0.389;9.363;9.242
21.04;11.700;16.477;16.262;13.569;101.089;4.005;3.161;2.992;1.420;0.389;9.364;9.242
21.06;11.700;16.476;16.262;13.569;101.089;4.005;3.161;2.992;1.420;0.388;9.364;9.242
21.08;11.700;16.483;16.267;13.569;101.089;4.005;3.161;2.992;1.419;0.388;9.365;9.242
21.10;11.700;16.487;16.270;13.569;101.089;4.005;3.161;2.992;1.419;0.388;9.365;9.242
21.12;11.700;16.488;16.270;13.569;102.495;4.007;3.161;2.992;1.419;0.388;9.365;9.242
21.14;11.700;16.484;16.268;13.569;102.495;4.007;3.161;2.992;1.419;0.388;9.365;9.242
21.16;11.700;16.488;16.271;13.569;102.495;4.007;3.161;2.992;1.419;0.388;9.365;9.242
21.18;11.700;16.482;16.267;13.569;102.495;4.007;3.161;2.992;1.419;0.388;9.364;9.242
21.20;11.700;16.480;16.264;13.569;102.495;4.007;3.161;2.992;1.420;0.389;9.364;9.242
21.22;11.700;16.483;16.268;13.569;102.495;4.007;3.161;2.992;1.419;0.389;9.365;9.243
21.24;11.700;16.481;16.265;13.569;102.495;4.007;3.161;2.992;1.420;0.389;9.365;9.243
21.26;11.700;16.480;16.263;13.569;102.495;4.007;3.161;2.992;1.420;0.389;9.366;9.243
21.28;11.700;16.485;16.267;13.569;105.326;4.012;3.161;2.993;1.419;0.388;9.366;9.243
21.30;11.700;16.485;16.268;13.569;105.326;4.012;3.161;2.993;1.419;0.388;9.367;9.244
21.32;11.700;16.472;16.258;13.569;105.326;4.012;3.161;2.993;1.421;0.389;9.366;9.244
21.34;11.700;16.470;16.258;13.569;105.326;4.012;3.161;2.993;1.421;0.388;9.366;9.245
21.36;11.700;16.466;16.255;13.569;105.326;4.012;3.161;2.993;1.422;0.388;9.366;9.246
21.38;11.700;16.455;16.247;13.569;105.326;4.012;3.161;2.993;1.423;0.388;9.364;9.246
21.40;11.700;16.454;16.246;13.569;105.326;4.012;3.161;2.993;1.423;0.388;9.364;9.246
21.42;11.700;16.447;16.241;13.569;105.326;4.012;3.161;2.993;1.423;0.388;9.363;9.246
21.44;11.700;16.446;16.239;13.569;108.997;4.024;3.161;2.993;1.424;0.388;9.363;9.246
21.46;11.700;16.463;16.254;13.569;108.997;4.024;3.161;2.993;1.422;0.388;9.365;9.246
21.48;11.700;16.465;16.255;13.569;108.997;4.024;3.161;2.993;1.422;0.388;9.365;9.246
21.50;11.700;16.481;16.268;13.569;108.997;4.024;3.161;2.993;1.420;0.388;9.367;9.246
21.52;11.700;16.481;16.268;13.569;108.997;4.024;3.161;2.993;1.420;0.388;9.367;9.246
21.54;11.700;16.464;16.254;13.569;108.997;4.024;3.161;2.993;1.422;0.388;9.365;9.246
21.56;11.700;16.479;16.267;13.569;108.997;4.024;3.161;2.993;1.420;0.388;9.367;9.246
21.58;11.700;16.453;16.245;13.569;113.788;4.046;3.161;2.993;1.423;0.388;9.364;9.246
21.60;11.700;16.461;16.252;13.569;113.788;4.046;3.161;2.993;1.422;0.388;9.365;9.246
21.62;11.700;16.441;16.235;13.569;113.788;4.046;3.161;2.993;1.424;0.388;9.363;9.246
21.64;11.700;16.444;16.236;13.569;113.788;4.046;3.161;2.993;1.424;0.388;9.364;9.246
21.66;11.700;16.457;16.247;13.569;113.788;4.046;3.161;2.993;1.423;0.388;9.365;9.246
21.68;11.700;16.463;16.252;13.569;113.788;4.046;3.161;2.993;1.422;0.388;9.366;9.246
21.70;11.700;16.481;16.267;13.569;113.788;4.046;3.161;2.993;1.420;0.388;9.368;9.246
21.72;11.700;16.481;16.267;13.569;113.788;4.046;3.161;2.993;1.420;0.389;9.368;9.246
21.74;11.700;16.485;16.270;13.569;118.129;4.070;3.161;2.993;1.420;0.389;9.368;9.246
21.76;11.700;16.482;16.268;13.569;118.129;4.070;3.161;2.993;1.420;0.389;9.368;9.246
21.78;11.700;16.468;16.256;13.569;118.129;4.070;3.161;2.993;1.422;0.389;9.366;9.246
21.80;11.700;16.470;16.257;13.569;118.129;4.070;3.161;2.993;1.421;0.388;9.367;9.246
21.82;11.700;16.461;16.250;13.569;118.129;4.070;3.161;2.993;1.422;0.388;9.366;9.246
21.84;11.700;16.449;16.240;13.569;118.129;4.070;3.161;2.993;1.424;0.388;9.365;9.246
21.86;11.700;16.449;16.240;13.569;118.129;4.070;3.161;2.993;1.424;0.388;9.365;9.246
21.88;11.700;16.456;16.248;13.569;122.115;4.098;3.161;2.993;1.423;0.388;9.365;9.246
21.90;11.700;16.454;16.248;13.569;122.115;4.098;3.161;2.993;1.423;0.388;9.364;9.247
21.92;11.700;16.463;16.257;13.569;122.115;4.098;3.161;2.993;1.422;0.388;9.365;9.248
21.94;11.700;16.463;16.258;13.569;122.115;4.098;3.161;2.993;1.422;0.388;9.366;9.249
21.96;11.700;16.465;16.262;13.569;122.115;4.098;3.161;2.993;1.422;0.388;9.366;9.250
21.98;11.700;16.471;16.267;13.569;122.115;4.098;3.161;2.993;1.421;0.388;9.366;9.250
22.00;11.700;16.478;16.274;13.569;122.115;4.098;3.161;2.993;1.420;0.388;9.366;9.250
22.02;11.700;16.469;16.267;13.569;125.625;4.125;3.161;2.992;1.421;0.388;9.365;9.250
22.04;11.700;16.472;16.269;13.569;125.625;4.125;3.161;2.992;1.421;0.388;9.365;9.250
22.06;11.700;16.479;16.275;13.569;125.625;4.125;3.161;2.992;1.420;0.387;9.366;9.250
22.08;11.700;16.472;16.269;13.569;125.625;4.125;3.161;2.993;1.421;0.388;9.365;9.250
22.10;11.700;16.485;16.279;13.569;125.625;4.125;3.161;2.993;1.419;0.388;9.367;9.250
22.12;11.700;16.485;16.280;13.569;125.625;4.125;3.161;2.993;1.419;0.388;9.367;9.250
22.14;11.700;16.480;16.275;13.569;125.625;4.125;3.161;2.993;1.420;0.388;9.366;9.250
22.16;11.700;16.476;16.273;13.569;128.826;4.151;3.161;2.993;1.420;0.388;9.366;9.250
22.18;11.700;16.465;16.264;13.569;128.826;4.151;3.161;2.992;1.421;0.388;9.364;9.250
22.20;11.700;16.446;16.250;13.569;128.826;4.151;3.161;2.992;1.423;0.388;9.362;9.250
22.22;11.700;16.451;16.254;13.569;128.826;4.151;3.161;2.992;1.423;0.388;9.362;9.250
22.24;11.700;16.461;16.263;13.569;128.826;4.151;3.161;2.992;1.422;0.388;9.363;9.250
22.26;11.700;16.464;16.265;13.569;128.826;4.151;3.161;2.992;1.421;0.388;9.363;9.250
22.28;11.700;16.464;16.265;13.569;128.826;4.151;3.161;2.992;1.421;0.388;9.364;9.250
22.30;11.700;16.475;16.274;13.569;128.826;4.151;3.161;2.992;1.420;0.388;9.364;9.250
22.32;11.700;16.462;16.263;13.569;131.827;4.173;3.161;2.992;1.422;0.388;9.363;9.250
22.34;11.700;16.463;16.263;13.569;131.827;4.173;3.161;2.992;1.421;0.388;9.364;9.250
22.36;11.700;16.478;16.275;13.569;131.827;4.173;3.162;2.992;1.420;0.388;9.365;9.250
22.38;11.700;16.469;16.267;13.569;131.827;4.173;3.161;2.992;1.421;0.388;9.365;9.250
22.40;11.700;16.469;16.266;13.569;131.827;4.173;3.161;2.993;1.421;0.388;9.365;9.250
22.42;11.700;16.467;16.264;13.569;131.827;4.173;3.162;2.993;1.421;0.389;9.365;9.250
22.44;11.700;16.457;16.255;13.569;134.614;4.188;3.162;2.993;1.423;0.389;9.365;9.250
22.46;11.700;16.466;16.263;13.569;134.614;4.188;3.162;2.993;1.422;0.389;9.366;9.250
22.48;11.700;16.454;16.253;13.569;134.614;4.188;3.162;2.993;1.423;0.389;9.365;9.250
22.50;11.700;16.443;16.243;13.569;134.614;4.188;3.162;2.993;1.424;0.389;9.364;9.250
22.52;11.700;16.446;16.246;13.569;134.614;4.188;3.161;2.993;1.424;0.389;9.364;9.250
22.54;11.700;16.444;16.244;13.569;134.614;4.188;3.162;2.993;1.424;0.388;9.364;9.250
22.56;11.700;16.463;16.259;13.569;134.614;4.188;3.162;2.993;1.422;0.389;9.366;9.250
22.58;11.700;16.460;16.257;13.569;137.069;4.211;3.162;2.993;1.422;0.388;9.365;9.250
22.60;11.700;16.449;16.248;13.569;137.069;4.211;3.162;2.993;1.423;0.388;9.364;9.250
22.62;11.700;16.437;16.239;13.569;137.069;4.211;3.162;2.993;1.425;0.388;9.363;9.250
22.64;11.700;16.428;16.232;13.569;137.069;4.211;3.162;2.993;1.426;0.388;9.362;9.250
22.66;11.700;16.441;16.242;13.569;137.069;4.211;3.162;2.993;1.424;0.388;9.363;9.250
22.68;11.700;16.453;16.251;13.569;137.069;4.211;3.162;2.993;1.423;0.389;9.365;9.250
22.70;11.700;16.459;16.256;13.569;137.069;4.211;3.162;2.993;1.423;0.389;9.365;9.250
22.72;11.700;16.461;16.258;13.569;137.069;4.211;3.162;2.993;1.422;0.389;9.366;9.250
22.74;11.700;16.453;16.252;13.569;138.903;4.249;3.162;2.993;1.423;0.390;9.365;9.250
22.76;11.700;16.449;16.249;13.569;138.903;4.249;3.162;2.993;1.424;0.389;9.365;9.251
22.78;11.700;16.458;16.258;13.569;138.903;4.249;3.162;2.993;1.423;0.389;9.366;9.252
22.80;11.700;16.463;16.263;13.569;138.903;4.249;3.162;2.993;1.422;0.389;9.366;9.253
22.82;11.700;16.456;16.258;13.569;138.903;4.249;3.162;2.993;1.423;0.388;9.366;9.253
22.84;11.700;16.451;16.254;13.569;138.903;4.249;3.162;2.993;1.423;0.388;9.365;9.253
22.86;11.700;16.437;16.242;13.569;138.903;4.249;3.162;2.993;1.425;0.388;9.364;9.253
22.88;11.700;16.437;16.243;13.569;138.903;4.249;3.162;2.993;1.425;0.388;9.364;9.253
22.90;11.700;16.439;16.245;13.569;140.742;4.285;3.162;2.994;1.425;0.388;9.365;9.254
22.92;11.700;16.435;16.241;13.569;140.742;4.285;3.162;2.993;1.425;0.388;9.364;9.254
22.94;11.700;16.422;16.231;13.569;140.742;4.285;3.162;2.993;1.427;0.388;9.363;9.254
22.96;11.700;16.409;16.220;13.569;140.742;4.285;3.162;2.993;1.428;0.389;9.361;9.254
22.98;11.700;16.414;16.225;13.569;140.742;4.285;3.162;2.993;1.427;0.388;9.362;9.254
23.00;11.700;16.434;16.241;13.569;140.742;4.285;3.162;2.993;1.425;0.388;9.364;9.254
23.02;11.700;16.431;16.239;13.569;140.742;4.285;3.162;2.993;1.426;0.388;9.364;9.254
23.04;11.700;16.427;16.235;13.569;142.723;4.318;3.162;2.993;1.426;0.388;9.363;9.254
23.06;11.700;16.437;16.243;13.569;142.723;4.318;3.162;2.993;1.425;0.388;9.364;9.254
23.08;11.700;16.430;16.237;13.569;142.723;4.318;3.162;2.994;1.426;0.388;9.364;9.254
23.10;11.700;16.433;16.239;13.569;142.723;4.318;3.162;2.994;1.425;0.387;9.364;9.254
23.12;11.700;16.441;16.246;13.569;142.723;4.318;3.162;2.994;1.425;0.388;9.365;9.254
23.14;11.700;16.426;16.234;13.569;142.723;4.318;3.162;2.994;1.426;0.388;9.364;9.254
23.16;11.700;16.429;16.236;13.569;142.723;4.318;3.162;2.994;1.426;0.389;9.364;9.254
23.18;11.700;16.441;16.247;13.569;144.791;4.345;3.162;2.994;1.425;0.388;9.365;9.254
23.20;11.700;16.453;16.256;13.569;144.791;4.345;3.162;2.994;1.423;0.388;9.366;9.254
23.22;11.700;16.451;16.254;13.569;144.791;4.345;3.162;2.994;1.423;0.387;9.366;9.254
23.24;11.700;16.444;16.248;13.569;144.791;4.345;3.162;2.994;1.424;0.387;9.365;9.254
23.26;11.700;16.439;16.243;13.569;144.791;4.345;3.162;2.994;1.425;0.388;9.365;9.254
23.28;11.700;16.430;16.236;13.569;144.791;4.345;3.162;2.994;1.426;0.388;9.364;9.254
23.30;11.700;16.441;16.245;13.569;144.791;4.345;3.162;2.994;1.425;0.388;9.365;9.254
23.32;11.700;16.452;16.254;13.569;144.791;4.345;3.162;2.994;1.424;0.388;9.367;9.254
23.34;11.700;16.459;16.259;13.569;147.112;4.362;3.162;2.994;1.423;0.388;9.367;9.254
23.36;11.700;16.451;16.252;13.569;147.112;4.362;3.162;2.994;1.424;0.388;9.367;9.254
23.38;11.700;16.431;16.236;13.569;147.112;4.362;3.162;2.994;1.426;0.388;9.365;9.254
23.40;11.700;16.438;16.242;13.569;147.112;4.362;3.162;2.994;1.425;0.388;9.366;9.254
23.42;11.700;16.435;16.239;13.569;147.112;4.362;3.162;2.994;1.425;0.388;9.366;9.254
23.44;11.700;16.438;16.241;13.569;147.112;4.362;3.162;2.994;1.425;0.388;9.366;9.254
23.46;11.700;16.452;16.253;13.569;149.124;4.382;3.162;2.994;1.424;0.389;9.368;9.254
23.48;11.700;16.446;16.246;13.569;149.124;4.382;3.162;2.995;1.425;0.389;9.368;9.254
23.50;11.700;16.441;16.242;13.569;149.124;4.382;3.162;2.995;1.425;0.389;9.367;9.254
23.52;11.700;16.448;16.247;13.569;149.124;4.382;3.162;2.995;1.425;0.388;9.368;9.254
23.54;11.700;16.437;16.238;13.569;149.124;4.382;3.162;2.995;1.426;0.388;9.367;9.254
23.56;11.700;16.428;16.232;13.569;149.124;4.382;3.162;2.994;1.427;0.388;9.366;9.254
23.58;11.700;16.422;16.228;13.569;149.124;4.382;3.162;2.994;1.427;0.389;9.365;9.254
23.60;11.700;16.405;16.214;13.569;150.643;4.411;3.162;2.994;1.429;0.389;9.363;9.254
23.62;11.700;16.423;16.230;13.569;150.643;4.411;3.163;2.994;1.427;0.388;9.364;9.254
23.64;11.700;16.426;16.232;13.569;150.643;4.411;3.163;2.994;1.427;0.389;9.365;9.254
23.66;11.700;16.424;16.229;13.569;150.643;4.411;3.163;2.994;1.427;0.388;9.365;9.254
23.68;11.700;16.412;16.219;13.569;150.643;4.411;3.162;2.994;1.428;0.389;9.364;9.254
23.70;11.700;16.425;16.231;13.569;150.643;4.411;3.162;2.994;1.427;0.388;9.364;9.254
23.72;11.700;16.427;16.234;13.569;151.988;4.437;3.162;2.994;1.426;0.389;9.364;9.254
23.74;11.700;16.424;16.231;13.569;151.988;4.437;3.162;2.994;1.427;0.388;9.363;9.254
23.76;11.700;16.425;16.232;13.569;151.988;4.437;3.162;2.994;1.427;0.388;9.364;9.254
23.78;11.700;16.424;16.230;13.569;151.988;4.437;3.162;2.994;1.427;0.389;9.364;9.254
23.80;11.700;16.433;16.236;13.569;151.988;4.437;3.162;2.994;1.426;0.388;9.366;9.254
